onset	duration	trial_type	value	sample
1122.613	0.0	localizer sound coin	31	1122613
1124.652	0.0	localizer Cat onset	3	1124652
1127.456	0.0	localizer Cat onset	3	1127456
1130.593	0.0	localizer Shoe onset	4	1130593
1134.632	0.0	localizer Shoe distractor onset	104	1134632
1135.196	0.0	localizer sound coin	31	1135196
1137.453	0.0	localizer Chair onset	5	1137453
1141.041	0.0	localizer Shoe onset	4	1141041
1144.041	0.0	fixation pre 2	82	1144041
1147.546	0.0	cue House	12	1147546
1150.86	0.0	sequence Shoe onset	24	1150860
1151.0	0.0	sequence Chair onset	25	1151000
1151.133	0.0	sequence Cat onset	23	1151133
1151.267	0.0	sequence Face onset	21	1151267
1151.401	0.0	sequence House onset	22	1151401
1151.534	0.0	Sequence Buffer start	61	1151534
1160.066	0.0	Sequence Buffer stop	62	1160066
1160.947	0.0	sequencesound coin	71	1160947
1161.448	0.0	cue House	12	1161448
1164.762	0.0	sequence Chair onset	25	1164762
1164.903	0.0	sequence Face onset	21	1164903
1165.035	0.0	sequence Cat onset	23	1165035
1165.17	0.0	sequence Shoe onset	24	1165170
1165.302	0.0	sequence House onset	22	1165302
1165.436	0.0	Sequence Buffer start	61	1165436
1173.957	0.0	Sequence Buffer stop	62	1173957
1174.632	0.0	sequencesound coin	71	1174632
1175.135	0.0	cue Chair	15	1175135
1178.447	0.0	sequence Cat onset	23	1178447
1178.603	0.0	sequence Face onset	21	1178603
1178.77	0.0	sequence House onset	22	1178770
1178.937	0.0	sequence Shoe onset	24	1178937
1179.103	0.0	sequence Chair onset	25	1179103
1179.271	0.0	Sequence Buffer start	61	1179271
1187.665	0.0	Sequence Buffer stop	62	1187665
1188.3	0.0	sequencesound coin	71	1188300
1188.801	0.0	cue Face	11	1188801
1192.115	0.0	sequence Cat onset	23	1192115
1192.337	0.0	sequence House onset	22	1192337
1192.571	0.0	sequence Chair onset	25	1192571
1192.805	0.0	sequence Shoe onset	24	1192805
1193.038	0.0	sequence Face onset	21	1193038
1193.272	0.0	Sequence Buffer start	61	1193272
1201.348	0.0	Sequence Buffer stop	62	1201348
1202.034	0.0	sequencesound coin	71	1202034
1202.536	0.0	cue Cat	13	1202536
1205.85	0.0	sequence Chair onset	25	1205850
1206.473	0.0	sequence Shoe onset	24	1206473
1207.09	0.0	sequence Face onset	21	1207090
1207.708	0.0	sequence House onset	22	1207708
1208.325	0.0	sequence Cat onset	23	1208325
1208.943	0.0	Sequence Buffer start	61	1208943
1215.083	0.0	Sequence Buffer stop	62	1215083
1215.853	0.0	sequencesound coin	71	1215853
1216.355	0.0	cue House	12	1216355
1219.668	0.0	sequence Face onset	21	1219668
1220.274	0.0	sequence Shoe onset	24	1220274
1220.892	0.0	sequence Cat onset	23	1220892
1221.509	0.0	sequence Chair onset	25	1221509
1222.127	0.0	sequence House onset	22	1222127
1222.744	0.0	Sequence Buffer start	61	1222744
1228.895	0.0	Sequence Buffer stop	62	1228895
1229.571	0.0	sequencesound coin	71	1229571
1230.074	0.0	cue Cat	13	1230074
1233.386	0.0	sequence Chair onset	25	1233386
1233.625	0.0	sequence Shoe onset	24	1233625
1233.859	0.0	sequence Face onset	21	1233859
1234.092	0.0	sequence Cat onset	23	1234092
1234.326	0.0	sequence House onset	22	1234326
1234.56	0.0	Sequence Buffer start	61	1234560
1242.63	0.0	Sequence Buffer stop	62	1242630
1243.322	0.0	sequencesound coin	71	1243322
1243.824	0.0	cue House	12	1243824
1247.137	0.0	sequence Shoe onset	24	1247137
1247.31	0.0	sequence Chair onset	25	1247310
1247.477	0.0	sequence Face onset	21	1247477
1247.644	0.0	sequence House onset	22	1247644
1247.811	0.0	sequence Cat onset	23	1247811
1247.978	0.0	Sequence Buffer start	61	1247978
1256.365	0.0	Sequence Buffer stop	62	1256365
1257.274	0.0	sequencesound coin	71	1257274
1264.55	0.0	Break stop	92	1264550
1264.561	0.0	fixation pre 1	81	1264561
1268.358	0.0	localizer Chair onset	5	1268358
1271.879	0.0	localizer Chair onset	5	1271879
1275.634	0.0	localizer Shoe onset	4	1275634
1279.322	0.0	localizer Cat distractor onset	103	1279322
1279.886	0.0	localizer sound coin	31	1279886
1283.445	0.0	localizer House onset	2	1283445
1286.315	0.0	localizer Chair onset	5	1286315
1289.669	0.0	localizer Face onset	1	1289669
1292.857	0.0	localizer Shoe onset	4	1292857
1295.778	0.0	localizer House distractor onset	102	1295778
1296.358	0.0	localizer sound coin	31	1296358
1298.798	0.0	localizer House onset	2	1298798
1302.17	0.0	localizer Face onset	1	1302170
1305.993	0.0	localizer House onset	2	1305993
1309.912	0.0	localizer Shoe onset	4	1309912
1313.083	0.0	localizer Shoe distractor onset	104	1313083
1313.664	0.0	localizer sound coin	31	1313664
1316.822	0.0	localizer Chair onset	5	1316822
1320.212	0.0	localizer House onset	2	1320212
1323.28	0.0	localizer Cat onset	3	1323280
1326.284	0.0	localizer Face onset	1	1326284
1329.104	0.0	localizer Chair distractor onset	105	1329104
1329.635	0.0	localizer sound coin	31	1329635
1331.775	0.0	localizer Cat onset	3	1331775
1334.831	0.0	localizer Cat onset	3	1334831
1337.315	0.0	localizer Shoe onset	4	1337315
1340.336	0.0	localizer Face distractor onset	101	1340336
1340.866	0.0	localizer sound coin	31	1340866
1344.342	0.0	localizer Face onset	1	1344342
1347.663	0.0	localizer Cat onset	3	1347663
1350.946	0.0	fixation pre 2	82	1350946
1354.453	0.0	cue Shoe	14	1354453
1357.766	0.0	sequence Shoe onset	24	1357766
1357.939	0.0	sequence Chair onset	25	1357939
1358.106	0.0	sequence Face onset	21	1358106
1358.272	0.0	sequence House onset	22	1358272
1358.439	0.0	sequence Cat onset	23	1358439
1358.606	0.0	Sequence Buffer start	61	1358606
1366.996	0.0	Sequence Buffer stop	62	1366996
1367.719	0.0	sequencesound coin	71	1367719
1368.222	0.0	cue House	12	1368222
1371.534	0.0	sequence Chair onset	25	1371534
1372.141	0.0	sequence Shoe onset	24	1372141
1372.758	0.0	sequence Face onset	21	1372758
1373.376	0.0	sequence House onset	22	1373376
1373.993	0.0	sequence Cat onset	23	1373993
1374.611	0.0	Sequence Buffer start	61	1374611
1380.757	0.0	Sequence Buffer stop	62	1380757
1381.487	0.0	sequencesound coin	71	1381487
1381.989	0.0	cue Chair	15	1381989
1385.306	0.0	sequence Chair onset	25	1385306
1385.442	0.0	sequence Face onset	21	1385442
1385.575	0.0	sequence Cat onset	23	1385575
1385.709	0.0	sequence Shoe onset	24	1385709
1385.842	0.0	sequence House onset	22	1385842
1385.976	0.0	Sequence Buffer start	61	1385976
1394.518	0.0	Sequence Buffer stop	62	1394518
1395.372	0.0	sequencesound coin	71	1395372
1395.874	0.0	cue Face	11	1395874
1399.187	0.0	sequence Shoe onset	24	1399187
1399.326	0.0	sequence Chair onset	25	1399326
1399.46	0.0	sequence Cat onset	23	1399460
